business_id,name,address,city,state,postal_code,stars,review_count,review_id,user_id,user_given_stars,text,useful,funny,cool,sentiment
2XZ4g_ps_H55CmxFs4Pu8A,Chili's,855 Freeport Rd,Pittsburgh,PA,15238,2.5,32,FAYkSuDFnYI9I8uBJuyL2w,knDrH7HggUkpMSO92bzJLQ,1,"I went here on a whim, never having been to a Chili's before. Everything on their menu was pretty much fried and nasty. They cater to the lowest common denominator of food-shoveling American consumers. They might as well add ""bowl of ranch dressing"" as a side item. I got tacos that tasted like they were rubbed in salt and artichoke dip that came with almost translucently greasy tortilla chips that, like the tacos, burned your mouth with saltiness. What are you trying to do here? You know you can make money by freshly preparing food and letting the actual ingredients show through? Places like this are literally a disrespect to the human race. When you eat at a place like this, you tell restaurant boards that you enjoy having your food microwaved so it comes out fast and piping hot, that you'd rather taste massive amounts of seasonings, mainly salt, than actually taste the food, and that you'd much rather have something wrapped in grease and batter that is bite size and can be crammed in your mouth in quick succession. Stop going to places like this and they'll actually improve their menu and put more emphasis on quality.",3,3,1,Negative
35JjuQ6nsSNshtt5hyLUCQ,Yamato Hibachi & Sushi Bar,3450 William Penn Hwy,Pittsburgh,PA,15235,3.5,74,48VH-ziSvvPfERscwOMiaA,8Az_JgEpXqAii_5EDkw2tw,3,"For now, I'm going to give Yamato a solid 3 star rating. We decided to try a new sushi place since we tend to frequent the same one. I like the location in Penn Center, although it could be easily missed if you're not seeking it out. The inside is a little classier and more comfortable than others I've been to, and we liked that (although they did have Christmas music playing and some mistletoe hung.. in March lol). The prices are a little higher but not unreasonable. The service was decent but slow. I don't think I've ever waited for sushi as long as I did here.. it was kind of ridiculous! What I ordered was good, but not the best. My husband said he liked it more so than others we've had, so maybe it's just my taste, but I prefer the sushi I've had elsewhere. Don't get me wrong, it WAS good, just not my favorite. We went all out- appetizer (bacon wrapped scallops.. sounds amazing right?? It was mediocre, at best) and desert, and we spent more than we normally do when we go out for sushi, and honestly I'd rather spend less and go elsewhere. I'm not saying we won't go back, because like I said, it was decent and I didn't NOT like it, there's just better places around, in my opinion. Well see what happens next time :)",0,0,0,Negative
4c19YWOjPmbFUK4-V2GEvg,The Library,2302 E Carson St,Pittsburgh,PA,15203,3.5,169,HbMZ9NQiSuYIbwuxStUntQ,0Pj91NFPtXWeIDaLp2kuyw,3,"Food is decent, and the drinks are ok. Not a hugh selection, but not bad either. The staff can be a little salty though.",0,0,0,Negative
4tJiL2mHKO-erM6xoZji9Q,Cafe Milano,134 6th St,Pittsburgh,PA,15222,3.5,62,iG9f42vw537FpuGobioJ6g,3s6XRVI_nGTvpPvm_VuKCQ,1,"I was here for business and stayed at a nearby hotel in downtown. They delivered my food (free of charge), but they won't receive an extra star for that because of the TERRIBLE customer service AND they got my order wrong. I was really excited to try the steak ranchero because no. 1 - I love meat, no. 2 - I love french fries and no. 3 - I love ranch dressing! But to no avail, they gave me a plain old steak hoagie. At least they got the extra jalapenos right. Whoopty-freaking-do. The hoagie was definitely nothing to write home about. Let's get to the terrible customer service... the dude who delivered my food got upset when I tried to pay with my credit card. I mean, don't get mad at me cuz your boss didn't ask me how I was gonna pay. Then, he doesn't give me a receipt. Isn't it customary to provide a copy of the receipt when you deliver on the east coast? I'm from California and that's freaking standard, man! Wouldn't you think if you're delivering to a hotel, the person is probably traveling for business and would need to provide supporting receipts in order to receive reimbursement for meal expenses? Come on now! So I kindly asked the hotel front desk to make a copy of the receipt. They were taking some time to make a copy so we stood there awkwardly trying NOT to make eye contact because it was OBVIOUS he was annoyed. Hey buddy, don't be upset with me because you hate your job! When I gave him the receipt and said thank you (yes, I still was polite even through all the awkwardness), he just walked away. No bye, no have a great night, no nothing. I don't know why I was expecting anything more from this guy. Maybe I would have had a better experience if I walked in to place my order instead, but judging on the previous reviews, I highly doubt that.",2,1,1,Negative
4tJiL2mHKO-erM6xoZji9Q,Cafe Milano,134 6th St,Pittsburgh,PA,15222,3.5,62,oJVl5K96KxY_kYPesYd52w,ex3csPPoCZufu3SVnBHVIg,2,"The Cafe Milano needs to do a much better job of matching its menu to things it can do well. On a visit earlier this week, they were out of coffee, out of guacamole, served cocktail sauce, not ketchup, with deep fried onion rings, and smothered their wings with overpowering barbecue sauce. The only saving grace was a Tuscan chicken hoagie, which was very good. That hoagie convinced me that if you want to have a good experience at Cafe Milano you better stick to things like pizza, hoagies or other standard Italian fare, apparently their strong points based on our visit.",0,1,0,Negative
575BoZY8tDPcfSRcdsUNLw,Eat'n Park,1250 Banksville Rd,Pittsburgh,PA,15216,3,42,zV2vjXnJOOYCp_roEX7goQ,AXJJBEnqAfvU6gYjzCVh9w,2,"I couldn't resist trying this ENP after it was rebuilt. Maybe it's just that I haven't been to an ENP in a long time (probably the better part of a decade), but I was just disappointed. The service was truly slow (like 10 minutes to get water?). The salad bar seemed to have half the selection I remember it having. (No cottage cheese?) On the upside, the ranch is as tasty as I remember and that was the real reason we went any how. Then, my order was wrong (I ordered fried pickles... got a burger instead?). Our server was beyond apologetic and it was fixed in less than five minutes, but hard to understand in the first place... Interesting to note, we learned that ENP and Sheetz have the same food supplier. My DH ordered jalapeno poppers and noticed they were virtually identical to the ones he LOVES at Sheetz. Quick google search later... Yep, same ones. All in all, a cheap, quick Friday night dinner (even with the delays on ordering, we were still in and out in less than 45 minutes).",0,0,0,Negative
5miOOTlAtDJQtTwuQXgYxw,Bar Louie,"330 N Shore Dr, Bldg 1B",Pittsburgh,PA,15212,2.5,89,eQco7Ndb97ta1UNHGSibgg,80a_Mtv9FcyySIlnIq5EAQ,1,"Yikes. Stopped in before a concert. I ordered the boneless wings. Not only did they take forever to come out but once they did half of them were raw. Not just a little pink, straight up raw. The manager was apologetic and comped it but that was disturbing. We tried the nachos next, they were o.k nothing special. North shore has so many good options, skip bar louie!",0,0,0,Negative
8mx_TpMhpFLdQi_K5aPdOg,Bruegger's Bagels,26 Market St,Pittsburgh,PA,15222,2.5,27,0W47b56jehwku7FgGkTLMw,8Az_JgEpXqAii_5EDkw2tw,2,"I have officially sworn off Brueggers. After 3 years of ""second chances"", I've finally decided that a bagel with cream cheese is just not worth it. The attitude of the employees is always bad, including managers at times. I've been a witness to a manager humiliate and belittle a man who came in and asked to fill his mug with hot water because he ""always does this- comes in here and doesn't spend any money and then takes all of our napkins and stuff""... I mean, are ya kidding me? I almost offered to pay for his water, but wait.. IT'S FREE. The food isn't THAT great anymore, and if you find that you really just can't go without a bagel... keep walking cause Einstein Bro's is just around the corner! Better bagels and coffee, and a much, much nicer staff. My colleagues and I have spent so much time and money at Brueggers.. bottomless mugs, morning coffee runs for the staff, lunch orders, etc.. but none of us like going there anymore. I'm done with you, Brueggers. (2 stars because occasionally you'll encounter a friendly face behind the counter.. but that's few and far between. Not enough to keep me coming back anymore.)",2,0,0,Negative
8vzMRsSIjkdjwq3u190ohw,Sree's Foods,701 Smithfield St,Pittsburgh,PA,15222,4,50,vbEOn5U1mby1dyLCo6_pCQ,ME1-IwMQMHkowOxffKUx7w,3,"I started working in downtown Pittsburgh about a month ago and have been looking for a place to grab reasonable lunch when I don't have time to pack. Sree's fits the bill. I often eat vegetarian and chose to try out three of their entrees. The grape leaves were by far the best with fresh, lively flavors. The chickpeas and mixed veggies, while also good, were fairly bland. I do appreciate that the food is not greasy, many of the other options in Pittsburgh hit the stomach hard with grease. Lastly, and while I hesitate to use strong words here, the naan is pitiful. It is strikingly food-service-esque.",1,0,0,Negative
9DxJTxiTJQdWI85MahuWPg,Lotus Food,1649 Penn Ave,Pittsburgh,PA,15222,4,84,NZxZRZ5j6CfsiB3PPBkT_w,_C9Jcmli0jGeRm-Mdwr3iw,3,Fresh tofu towards the back is a must if you see them! Good selection of veggies and snacks. The workers could be more friendly and the environment could improve but this is the best place for Asian goods if you live in Pittsburgh. Come during the weekday or later in the day during weekends otherwise parking is almost impossible.,1,0,0,Negative
9Lu2VvdAPswV-RRiQFfXXQ,Steak 'n Shake,1951 Park Manor Blvd,Pittsburgh,PA,15205,2,78,MfCDPE0q_VyZrmbsFTHnOg,DCAKyYwrhKEbxT8XIfPIeQ,1,"A long time ago I took my parents to eat at Steak 'n Shake. A friend told me that they had good fries. He left out the rest. For 8 years I avoided the place until today. I forgot to eat a hotdog on National Hotdog Day...or...more accurately hadn't realized it even WAS National Hotdog Day...or...still more accurately hadn't known that National Hotdog Day existed...ANYWAY. I went to Steak 'n Shake (why is there only one apostrophe? shouldn't it be 'n'? Or does it not work that way) to belatedly celebrate. I ordered a foot long chili cheese dog complete with onions. Screw my coworkers, I thought, it's National Hotdog Day. Sort of. I used the drive-thru. Something must have gone ""wrong"" inside. The line sat still for 5...then 10 minutes. Finally we moved. Hotdog wasn't a footlong, but of course, it was too late when I unwrapped it at work to rectify THAT problem. It tasted okay. Paid for a footlong, ate a regular hotdog. Waited in line for ""fast"" food way too long. The girl at the window was apologetic about the wait. I thanked her for her courtesy. But it'll be another 8 years at least before I go back. I rarely rate anything 1 or 5 stars. But the ""I've experienced better"" that yelp defines as two stars is WAY overstating my only two experiences here. ""Eek! Methinks not."" is much more appropriate.",1,3,0,Negative
a2ACZqoFUxxd-rXsAac2MQ,Uncle Tony's Pizza,3285 W Liberty Ave,Pittsburgh,PA,15216,3.5,18,5_6-APIlSuioSv2YgwlE9Q,hsZj-KbijKR8r4ytP-iiRQ,1,"do not order from here, the drivers will sexually harass you!!!! The driver took my number from the online order and sent me text. I called the business and they just made excuses. Completely disgusting.",0,0,0,Negative
a5xUI7TvsNhM5gZr6KowDg,Sesame Inn,711 Browns Ln,Pittsburgh,PA,15237,3.5,93,AMlKy0ir5Qv9uFo2usX1JQ,N5nfzGk3YYPQjYiaiXbUKg,3,"A bit pricey, but easily the best Chinese restaurant in the North Hills.",0,0,0,Negative
afdthOntL8hfhomIFX-NWg,Zen Asian Diner,5100 Butler St,Pittsburgh,PA,15201,3,74,8GOU3CXKXDmefGWJUfGTmQ,vg-_YnzqVERXgcAt5wDFmQ,1,"Budget sushi restaurants often skimp on either quality or quantity. Zen Asian Diner manages to underdeliver on both. The $12 rainbow roll was the worst rainbow roll I have ever seen. One expects a rainbow roll to be topped with a wealth of many different types of delicious sashimi, reflecting all the different colours of the rainbow. But the Zen Asian Diner version of this classic roll is distinguished from the California roll only by three paper-thin slivers of fish, plus some similarly millimetre-thin avocado slices on top. The $5.25 ikura gunkan-maki was about half the size I expected, being a mere 2 cm in diameter (try searching for images of ikura gunkan-maki on Google and count the average number of delicious red spheres and compare it to my photo). The $17 chirashi had a decent variety of fish, but the quantity was small, and worse, not very fresh at all. It is far worse than the offering from similarly priced Sushi Too on Walnut street. Generally, one should stay away from restaurants that claim to serve all the many diverse cuisines of Asia. Zen Asian Diner is no exception. The delivery service was pretty efficient though.",0,2,0,Negative
